"gene_id"	"hgnc_symbol"	"chromosome_name"	"start_position"	"end_position"	"strand"	"entrezgene_id"
"ENSG00000060688"	"SNRNP40"	"1"	31732417	31769662	"-"	9410
"ENSG00000236428"	"PPP1R18"	"HSCHR6_MHC_SSTO"	30635612	30638612	"-"	170954
"ENSG00000133997"	"MED6"	"14"	71047974	71067384	"-"	10001
"ENSG00000085415"	"SEH1L"	"18"	12947132	12987535	"+"	81929
"ENSG00000196781"	"TLE1"	"9"	84198598	84304220	"-"	7088
"ENSG00000116017"	"ARID3A"	"19"	925781	975939	"+"	1820
"ENSG00000140497"	"SCAMP2"	"15"	75136071	75165706	"-"	10066
"ENSG00000080224"	"EPHA6"	"3"	96533425	97471304	"+"	285220
"ENSG00000213204"	"C6orf165"	"6"	88117730	88221352	"+"	154313
"ENSG00000114744"	"COMMD2"	"3"	149456257	149470286	"-"	51122
"ENSG00000096171"	"VARS"	"HSCHR6_MHC_DBB"	31727480	31745915	"-"	7407
"ENSG00000103121"	"CMC2"	"16"	81009698	81053875	"-"	56942
"ENSG00000153898"	"MCOLN2"	"1"	85391268	85462796	"-"	255231
"ENSG00000138081"	"FBXO11"	"2"	48016455	48132932	"-"	80204
"ENSG00000115875"	"SRSF7"	"2"	38970741	38978636	"-"	6432
"ENSG00000143603"	"KCNN3"	"1"	154669931	154842756	"-"	3782
"ENSG00000070614"	"NDST1"	"5"	149865381	149937773	"+"	3340
"ENSG00000123427"	"METTL21B"	"12"	58165275	58176324	"+"	25895
"ENSG00000145244"	"CORIN"	"4"	47596015	47840123	"-"	10699
"ENSG00000231135"	"MDC1"	"HSCHR6_MHC_SSTO"	30659033	30677115	"-"	9656
"ENSG00000167104"	"BPIFB6"	"20"	31619454	31631853	"+"	128859
"ENSG00000172350"	"ABCG4"	"11"	119019722	119033360	"+"	64137
"ENSG00000111328"	"CDK2AP1"	"12"	123745528	123756881	"-"	8099
"ENSG00000164346"	"NSA2"	"5"	74062817	74072737	"+"	10412
"ENSG00000065268"	"WDR18"	"19"	983174	994569	"+"	57418
"ENSG00000205155"	"PSENEN"	"19"	36236015	36237911	"+"	55851
"ENSG00000068650"	"ATP11A"	"13"	113344643	113541482	"+"	23250
"ENSG00000186190"	"BPIFB3"	"20"	31643230	31661434	"+"	359710
"ENSG00000161547"	"SRSF2"	"17"	74730197	74733456	"-"	693221
"ENSG00000161547"	"SRSF2"	"17"	74730197	74733456	"-"	6427
"ENSG00000206199"	"ANKUB1"	"3"	149478892	149686172	"-"	389161
"ENSG00000100138"	"NHP2L1"	"22"	42069934	42086508	"-"	4809
"ENSG00000168010"	"ATG16L2"	"11"	72525353	72554719	"+"	89849
"ENSG00000015592"	"STMN4"	"8"	27092840	27115937	"-"	81551
"ENSG00000153046"	"CDYL"	"6"	4706393	4955785	"+"	9425
"ENSG00000129474"	"AJUBA"	"14"	23440383	23451851	"-"	84962
"ENSG00000267796"	"LIN37"	"19"	36239262	36245420	"+"	55957
"ENSG00000184611"	"KCNH7"	"2"	163227917	163695240	"-"	90134
"ENSG00000164414"	"SLC35A1"	"6"	88180341	88222054	"+"	10559
"ENSG00000214929"	"SPATA31D1"	"9"	84603687	84610171	"+"	389763
"ENSG00000214929"	"SPATA31D1"	"9"	84603687	84610171	"+"	389761
"ENSG00000214929"	"SPATA31D1"	"9"	84603687	84610171	"+"	389762
"ENSG00000184208"	"C22orf46"	"22"	42084943	42094140	"+"	101927302
"ENSG00000184208"	"C22orf46"	"22"	42084943	42094140	"+"	79640
"ENSG00000077522"	"ACTN2"	"1"	236849754	236927931	"+"	88
"ENSG00000165105"	"RASEF"	"9"	85594500	85678092	"-"	158158
"ENSG00000163625"	"WDFY3"	"4"	85590704	85887544	"-"	23001
"ENSG00000111145"	"ELK3"	"12"	96588160	96663613	"+"	2004
"ENSG00000105792"	"C7orf63"	"7"	89874488	89940377	"+"	79846
"ENSG00000162643"	"WDR63"	"1"	85464830	85598821	"+"	126820
"ENSG00000121766"	"ZCCHC17"	"1"	31769842	31837783	"+"	51538
"ENSG00000215114"	"UBXN2B"	"8"	59323823	59364060	"+"	137886
"ENSG00000134318"	"ROCK2"	"2"	11319887	11488456	"-"	9475
"ENSG00000103449"	"SALL1"	"16"	51169886	51185278	"-"	6299
"ENSG00000144445"	"KANSL1L"	"2"	210886147	211036107	"-"	151050
"ENSG00000206245"	"C6orf10"	"HSCHR6_MHC_MANN"	32299914	32391764	"-"	10665
"ENSG00000163344"	"PMVK"	"1"	154897210	154909467	"-"	10654
"ENSG00000105357"	"MYH14"	"19"	50691443	50813802	"+"	79784
"ENSG00000087087"	"SRRT"	"7"	100472733	100486285	"+"	51593
"ENSG00000171992"	"SYNPO"	"5"	149980642	150038782	"+"	11346
"ENSG00000153048"	"CARHSP1"	"16"	8946799	8962866	"-"	23589
"ENSG00000167910"	"CYP7A1"	"8"	59402737	59412795	"-"	1581
"ENSG00000166451"	"CENPN"	"16"	81040103	81066719	"+"	55839
"ENSG00000198780"	"FAM169A"	"5"	74073399	74162776	"-"	26049
"ENSG00000082684"	"SEMA5B"	"3"	122628041	122747452	"-"	54437
"ENSG00000178802"	"MPI"	"15"	75182346	75191798	"+"	4351
"ENSG00000168818"	"STX18"	"4"	4417469	4544073	"-"	53407
"ENSG00000132305"	"IMMT"	"2"	86371055	86422893	"-"	10989
"ENSG00000172159"	"FRMD3"	"9"	85857905	86153461	"-"	257019
"ENSG00000214160"	"ALG3"	"3"	183960089	183967336	"-"	10195
"ENSG00000176809"	"LRRC37A3"	"17"	62850430	62915598	"-"	101930430
"ENSG00000176809"	"LRRC37A3"	"17"	62850430	62915598	"-"	374819
"ENSG00000146282"	"RARS2"	"6"	88224096	88299721	"-"	57038
"ENSG00000167077"	"MEI1"	"22"	42095503	42195460	"+"	150365
"ENSG00000100802"	"C14orf93"	"14"	23456110	23479375	"-"	60686
"ENSG00000225412"	"BTNL2"	"HSCHR6_MHC_MANN"	32400085	32414370	"-"	56244
"ENSG00000162413"	"KLHL21"	"1"	6650784	6674667	"-"	9903
"ENSG00000249751"	"ECSCR"	"5"	138784245	138842328	"-"	641700
"ENSG00000004776"	"HSPB6"	"19"	36245469	36248980	"-"	126393
"ENSG00000264440"	"FAM229B"	"HG1304_PATCH"	112408802	112423993	"+"	619208
"ENSG00000055732"	"MCOLN3"	"1"	85483765	85514182	"-"	55283
"ENSG00000182263"	"FIGN"	"2"	164449906	164592522	"-"	55137
"ENSG00000134531"	"EMP1"	"12"	13349650	13369708	"+"	2012
"ENSG00000123154"	"WDR83"	"19"	12777614	12786646	"+"	84292
"ENSG00000177791"	"MYOZ1"	"10"	75391412	75401515	"-"	58529
"ENSG00000137575"	"SDCBP"	"8"	59465483	59495419	"+"	6386
"ENSG00000116273"	"PHF13"	"1"	6673745	6684093	"+"	148479
"ENSG00000123297"	"TSFM"	"12"	58176372	58201854	"+"	10102
"ENSG00000184584"	"TMEM173"	"5"	138855119	138862520	"-"	340061
"ENSG00000133985"	"TTC9"	"14"	71108504	71142077	"+"	23508
"ENSG00000106302"	"HYAL4"	"7"	123469037	123517532	"+"	23553
"ENSG00000116984"	"MTR"	"1"	236958610	237067281	"+"	4548
"ENSG00000148057"	"IDNK"	"9"	86237964	86259045	"+"	414328
"ENSG00000171345"	"KRT19"	"17"	39679869	39684560	"-"	3880
"ENSG00000180861"	"C12orf36"	"12"	13524023	13540101	"-"	NA
"ENSG00000186191"	"BPIFB4"	"20"	31667450	31699557	"+"	149954
"ENSG00000160703"	"NLRX1"	"11"	119037277	119054725	"+"	79671
"ENSG00000041988"	"THAP3"	"1"	6684926	6695646	"+"	90326
"ENSG00000164591"	"MYOZ3"	"5"	150040436	150058927	"+"	91977
"ENSG00000101639"	"CEP192"	"18"	12991361	13125051	"+"	55125
"ENSG00000261190"	"C16orf97"	"16"	52039399	52112386	"-"	388276
"ENSG00000167595"	"C19orf55"	"19"	36249044	36261930	"+"	148137
"ENSG00000166317"	"SYNPO2L"	"10"	75404639	75423561	"-"	79933
"ENSG00000097096"	"SYDE2"	"1"	85622556	85666729	"-"	84144
"ENSG00000176155"	"CCDC57"	"17"	80059336	80170706	"-"	284001
"ENSG00000106304"	"SPAM1"	"7"	123565286	123611468	"+"	6677
"ENSG00000187555"	"USP7"	"16"	8985951	9058371	"-"	7874
"ENSG00000131050"	"BPIFA2"	"20"	31749574	31769218	"+"	140683
"ENSG00000232421"	"TUBB"	"HSCHR6_MHC_SSTO"	30679427	30684652	"+"	203068
"ENSG00000103460"	"TOX3"	"16"	52471917	52581714	"-"	27324
"ENSG00000162642"	"C1orf52"	"1"	85715639	85725355	"-"	148423
"ENSG00000163359"	"COL6A3"	"2"	238232646	238323018	"-"	1293
"ENSG00000102409"	"BEX4"	"X"	102470020	102472174	"+"	56271
"ENSG00000173157"	"ADAMTS20"	"12"	43747669	43945724	"-"	80070
"ENSG00000006432"	"MAP3K9"	"14"	71189243	71276251	"-"	4293
"ENSG00000135018"	"UBQLN1"	"9"	86274878	86323118	"-"	29979
"ENSG00000205436"	"EXOC3L4"	"14"	103566481	103576896	"+"	91828
"ENSG00000086589"	"RBM22"	"5"	150070356	150080669	"-"	55696
"ENSG00000131059"	"BPIFA3"	"20"	31805116	31815564	"+"	128861
"ENSG00000166016"	"ABTB2"	"11"	34172535	34379555	"-"	25841
"ENSG00000059758"	"CDK17"	"12"	96672039	96794338	"-"	5128
"ENSG00000142867"	"BCL10"	"1"	85731931	85742773	"-"	8915
"ENSG00000224120"	"C6orf136"	"HSCHR6_MHC_MCF"	30693277	30699447	"+"	221545
"ENSG00000166454"	"ATMIN"	"16"	81069452	81080963	"+"	23300
"ENSG00000251394"	"OR12D3"	"HSCHR6_MHC_COX"	29337930	29414451	"-"	81797
"ENSG00000121769"	"FABP3"	"1"	31838472	31849697	"-"	2170
"ENSG00000163346"	"PBXIP1"	"1"	154916552	154928599	"-"	57326
"ENSG00000263699"	"LAMA4"	"HG1304_PATCH"	112430063	112576141	"-"	3910
"ENSG00000176406"	"RIMS2"	"8"	104512976	105268322	"+"	9699
"ENSG00000235966"	"OR12D2"	"HSCHR6_MHC_COX"	29361002	29362034	"+"	26529
"ENSG00000082996"	"RNF13"	"3"	149530495	149679926	"+"	11342
"ENSG00000273079"	"GRIN2B"	"12"	13693165	14133053	"-"	2904
"ENSG00000135480"	"KRT7"	"12"	52626304	52645970	"+"	3855
"ENSG00000244020"	"MT1HL1"	"1"	237167403	237167718	"-"	645745
"ENSG00000139697"	"SBNO1"	"12"	123773656	123849390	"-"	55206
"ENSG00000182698"	"RESP18"	"2"	220192131	220197899	"-"	389075
"ENSG00000224234"	"OR10C1"	"HSCHR6_MHC_COX"	29381648	29405305	"+"	442194
"ENSG00000198183"	"BPIFA1"	"20"	31823801	31831115	"+"	51297
"ENSG00000007923"	"DNAJC11"	"1"	6694228	6761984	"-"	55735
"ENSG00000153904"	"DDAH1"	"1"	85784164	86043933	"-"	23576
"ENSG00000121691"	"CAT"	"11"	34460472	34493609	"+"	847
"ENSG00000144218"	"AFF3"	"2"	100162323	100759201	"-"	3899
"ENSG00000168528"	"SERINC2"	"1"	31882412	31907525	"+"	347735
"ENSG00000112280"	"COL9A1"	"6"	70924764	71012786	"-"	1297
"ENSG00000165113"	"GKAP1"	"9"	86354336	86444431	"-"	80318
"ENSG00000230780"	"OR11A1"	"HSCHR6_MHC_COX"	29389855	29421426	"-"	26531
"ENSG00000170448"	"NFXL1"	"4"	47849257	47916653	"-"	152518
"ENSG00000179314"	"WSCD1"	"17"	5675554	6027747	"+"	339166
"ENSG00000179314"	"WSCD1"	"17"	5675554	6027747	"+"	23302
"ENSG00000171403"	"KRT9"	"17"	39722096	39728310	"-"	3857
"ENSG00000234224"	"TMEM229A"	"7"	123670973	123673523	"-"	730130
"ENSG00000136699"	"SMPD4"	"2"	130908981	130940323	"-"	55627
"ENSG00000116032"	"GRIN3B"	"19"	1000418	1009731	"+"	116444
"ENSG00000170775"	"GPR37"	"7"	124386051	124405681	"-"	2861
"ENSG00000231377"	"DHX16"	"HSCHR6_MHC_MCF"	30699357	30719302	"-"	8449
"ENSG00000186847"	"KRT14"	"17"	39738531	39743173	"-"	3861
"ENSG00000004777"	"ARHGAP33"	"19"	36265434	36279724	"+"	115703
"ENSG00000142871"	"CYR61"	"1"	86046444	86049645	"+"	3491
"ENSG00000146909"	"NOM1"	"7"	156742417	156765876	"+"	64434
"ENSG00000226260"	"HLA-DRA"	"HSCHR6_MHC_MANN"	32446282	32451493	"+"	3122
"ENSG00000235132"	"OR2H1"	"HSCHR6_MHC_COX"	29421536	29428682	"+"	26716
"ENSG00000135336"	"ORC3"	"6"	88299839	88377169	"+"	23595
"ENSG00000181915"	"ADO"	"10"	64564516	64568238	"+"	84890
"ENSG00000142910"	"TINAGL1"	"1"	32042116	32053288	"+"	64129
"ENSG00000152147"	"GEMIN6"	"2"	38978676	39012142	"+"	79833
"ENSG00000122877"	"EGR2"	"10"	64571756	64679660	"-"	1959
"ENSG00000126861"	"OMG"	"17"	29599031	29624557	"-"	101927057
"ENSG00000126861"	"OMG"	"17"	29599031	29624557	"-"	4974
"ENSG00000178761"	"FAM219B"	"15"	75192328	75199462	"-"	57184
"ENSG00000119720"	"NRDE2"	"14"	90742580	90798481	"-"	55051
"ENSG00000104228"	"TRIM35"	"8"	27142404	27168836	"-"	23087
"ENSG00000135374"	"ELF5"	"11"	34500340	34535352	"-"	2001
"ENSG00000117174"	"ZNHIT6"	"1"	86115106	86174116	"-"	54680
"ENSG00000172650"	"AGAP5"	"10"	75434033	75457639	"-"	101060581
"ENSG00000172650"	"AGAP5"	"10"	75434033	75457639	"-"	729092
"ENSG00000172650"	"AGAP5"	"10"	75434033	75457639	"-"	728404
"ENSG00000172650"	"AGAP5"	"10"	75434033	75457639	"-"	728127
"ENSG00000172650"	"AGAP5"	"10"	75434033	75457639	"-"	119385
"ENSG00000172650"	"AGAP5"	"10"	75434033	75457639	"-"	119016
"ENSG00000182087"	"TMEM259"	"19"	1009647	1021117	"-"	91304
"ENSG00000148572"	"NRBF2"	"10"	64893050	64914783	"+"	29982
"ENSG00000229074"	"HLA-DRB1"	"HSCHR6_MHC_MANN"	32691166	32725266	"-"	100996809
"ENSG00000229074"	"HLA-DRB1"	"HSCHR6_MHC_MANN"	32691166	32725266	"-"	100507714
"ENSG00000229074"	"HLA-DRB1"	"HSCHR6_MHC_MANN"	32691166	32725266	"-"	100507709
"ENSG00000229074"	"HLA-DRB1"	"HSCHR6_MHC_MANN"	32691166	32725266	"-"	3123
"ENSG00000165115"	"KIF27"	"9"	86451613	86536342	"-"	55582
"ENSG00000180964"	"TCEAL8"	"X"	102507923	102510131	"-"	90843
"ENSG00000126217"	"MCF2L"	"13"	113548692	113754053	"+"	23263
"ENSG00000128513"	"POT1"	"7"	124462440	124570037	"-"	25913
"ENSG00000225060"	"PPP1R18"	"HSCHR6_MHC_MCF"	30722654	30734160	"-"	170954
"ENSG00000163132"	"MSX1"	"4"	4861393	4865663	"+"	4487
"ENSG00000151468"	"CCDC3"	"10"	12938627	13141652	"-"	83643
"ENSG00000120063"	"GNA13"	"17"	63006833	63052957	"-"	10672
"ENSG00000166455"	"C16orf46"	"16"	81087102	81110872	"-"	123775
"ENSG00000171681"	"ATF7IP"	"12"	14518610	14651697	"+"	55729
"ENSG00000022267"	"FHL1"	"X"	135229559	135293518	"+"	2273
"ENSG00000100147"	"CCDC134"	"22"	42196683	42222303	"+"	79879
"ENSG00000125999"	"BPIFB1"	"20"	31861286	31897684	"+"	92747
"ENSG00000225890"	"HLA-DQA1"	"HSCHR6_MHC_MANN"	32748724	32771089	"+"	100509457
"ENSG00000225890"	"HLA-DQA1"	"HSCHR6_MHC_MANN"	32748724	32771089	"+"	3117
"ENSG00000131398"	"KCNC3"	"19"	50815194	50836772	"-"	3748
"ENSG00000131080"	"EDA2R"	"X"	65815479	65859108	"-"	60401
"ENSG00000231502"	"LSM2"	"HSCHR6_MHC_DBB"	31747358	31756947	"-"	57819
"ENSG00000165118"	"C9orf64"	"9"	86553226	86571901	"-"	84267
"ENSG00000140905"	"GCSH"	"16"	81115566	81130008	"-"	101060817
"ENSG00000140905"	"GCSH"	"16"	81115566	81130008	"-"	2653
"ENSG00000108039"	"XPNPEP1"	"10"	111624524	111683311	"-"	7511
"ENSG00000163348"	"PYGO2"	"1"	154929502	154936329	"-"	90780
"ENSG00000137478"	"FCHSD2"	"11"	72547790	72853306	"-"	9873
"ENSG00000124787"	"RPP40"	"6"	4994966	5004297	"-"	10799
"ENSG00000198626"	"RYR2"	"1"	237205505	237997288	"+"	6262
"ENSG00000233141"	"MAS1L"	"HSCHR6_MHC_COX"	29451051	29452315	"-"	116511
"ENSG00000113966"	"ARL6"	"3"	97483365	97519953	"+"	84100
"ENSG00000135407"	"AVIL"	"12"	58191159	58212487	"-"	10677
"ENSG00000198911"	"SREBF2"	"22"	42229109	42303312	"+"	6721
"ENSG00000141367"	"CLTC"	"17"	57697219	57773671	"+"	1213
"ENSG00000172367"	"PDZD3"	"11"	119056166	119060932	"+"	79849
"ENSG00000170891"	"CYTL1"	"4"	5016313	5021199	"-"	54360
"ENSG00000178741"	"COX5A"	"15"	75212132	75230509	"-"	9377
"ENSG00000035681"	"NSMAF"	"8"	59496063	59572403	"-"	8439
"ENSG00000047936"	"ROS1"	"6"	117609463	117747018	"-"	6098
"ENSG00000064666"	"CNN2"	"19"	1026298	1039068	"+"	1265
"ENSG00000131508"	"UBE2D2"	"5"	138906016	139008018	"+"	7322
"ENSG00000135373"	"EHF"	"11"	34642640	34682604	"+"	26298
"ENSG00000147647"	"DPYS"	"8"	105342552	105479281	"-"	1807
"ENSG00000177200"	"CHD9"	"16"	53088945	53363062	"+"	80205
"ENSG00000130675"	"MNX1"	"7"	156786745	156803345	"-"	3110
"ENSG00000185215"	"TNFAIP2"	"14"	103589779	103603776	"+"	7127
"ENSG00000129221"	"AIPL1"	"17"	6297013	6338519	"-"	23746
"ENSG00000234258"	"HSPA1L"	"HSCHR6_MHC_DBB"	31759586	31765032	"-"	3305
"ENSG00000230143"	"FLOT1"	"HSCHR6_MHC_SSTO"	30686935	30701969	"-"	10211
"ENSG00000164935"	"DCSTAMP"	"8"	105351315	105368917	"+"	81501
"ENSG00000234475"	"HSPA1A"	"HSCHR6_MHC_DBB"	31765431	31767913	"+"	3304
"ENSG00000234475"	"HSPA1A"	"HSCHR6_MHC_DBB"	31765431	31767913	"+"	3303
"ENSG00000171502"	"COL24A1"	"1"	86194916	86622626	"-"	255631
"ENSG00000185862"	"EVI2B"	"17"	29630784	29641130	"-"	2124
"ENSG00000234809"	"NRM"	"HSCHR6_MHC_MCF"	30734312	30737685	"-"	11270
"ENSG00000176986"	"SEC24C"	"10"	75504120	75531919	"+"	9632
"ENSG00000121764"	"HCRTR1"	"1"	32083287	32098119	"+"	3061
"ENSG00000107959"	"PITRM1"	"10"	3179920	3215003	"-"	10531
"ENSG00000266967"	"AARSD1"	"17"	41102543	41116515	"-"	80755
"ENSG00000115361"	"ACADL"	"2"	211052663	211090215	"-"	33
"ENSG00000182831"	"C16orf72"	"16"	9185505	9215497	"+"	29035
"ENSG00000169258"	"GPRIN1"	"5"	176022803	176037134	"-"	114787
"ENSG00000248712"	"CCDC153"	"11"	119060347	119067479	"-"	283152
"ENSG00000065485"	"PDIA5"	"3"	122785909	122944074	"+"	102465667
"ENSG00000065485"	"PDIA5"	"3"	122785909	122944074	"+"	10954
"ENSG00000171735"	"CAMTA1"	"1"	6845384	7829766	"+"	23261
"ENSG00000116996"	"ZP4"	"1"	238045705	238054094	"-"	57829
"ENSG00000074317"	"SNCB"	"5"	176047085	176057530	"-"	6620
"ENSG00000164172"	"MOCS2"	"5"	52391509	52405893	"-"	4338
"ENSG00000234965"	"SHISA8"	"22"	42307297	42310570	"-"	440829
"ENSG00000123992"	"DNPEP"	"2"	220238268	220264744	"-"	23549
"ENSG00000101391"	"CDK5RAP1"	"20"	31946645	31989367	"-"	51654
"ENSG00000057593"	"F7"	"13"	113760105	113774995	"+"	2155
"ENSG00000162517"	"PEF1"	"1"	32095463	32110497	"-"	553115
"ENSG00000204065"	"TCEAL5"	"X"	102528619	102531800	"-"	340543
"ENSG00000138639"	"ARHGAP24"	"4"	86396267	86923823	"+"	83478
"ENSG00000231555"	"HSPA1B"	"HSCHR6_MHC_DBB"	31777702	31780222	"+"	3304
"ENSG00000231555"	"HSPA1B"	"HSCHR6_MHC_DBB"	31777702	31780222	"+"	3303
"ENSG00000129317"	"PUS7L"	"12"	44122410	44152620	"-"	83448
"ENSG00000100731"	"PCNX"	"14"	71374122	71582099	"+"	22990
"ENSG00000270188"	"MTRNR2L11"	"1"	238107024	238108575	"-"	NA
"ENSG00000169016"	"E2F6"	"2"	11584501	11606297	"-"	1876
"ENSG00000131408"	"NR1H2"	"19"	50832910	50886239	"+"	7376
"ENSG00000175766"	"EIF4E1B"	"5"	176057683	176073642	"+"	253314
"ENSG00000133019"	"CHRM3"	"1"	239549865	240078750	"+"	1131
"ENSG00000133134"	"BEX2"	"X"	102564274	102565974	"-"	84707
"ENSG00000250799"	"PRODH2"	"19"	36290890	36304201	"-"	58510
"ENSG00000110395"	"CBL"	"11"	119076752	119178859	"+"	867
"ENSG00000170442"	"KRT86"	"12"	52643084	52702947	"+"	3892
"ENSG00000229300"	"C6orf48"	"HSCHR6_MHC_DBB"	31784575	31789730	"+"	50854
"ENSG00000182916"	"TCEAL7"	"X"	102585124	102587254	"+"	56849
"ENSG00000126218"	"F10"	"13"	113777128	113803843	"+"	2159
"ENSG00000175591"	"P2RY2"	"11"	72929343	72947397	"+"	5029
"ENSG00000183454"	"GRIN2A"	"16"	9852376	10276611	"-"	2903
"ENSG00000080200"	"CRYBG3"	"3"	97595819	97663810	"+"	131544
"ENSG00000155816"	"FMN2"	"1"	240177648	240638489	"+"	56776
"ENSG00000108370"	"RGS9"	"17"	63133549	63223821	"+"	8787
"ENSG00000165119"	"HNRNPK"	"9"	86582998	86595569	"-"	3190
"ENSG00000237095"	"MDC1"	"HSCHR6_MHC_MCF"	30746071	30764152	"-"	9656
"ENSG00000115290"	"GRB14"	"2"	165349322	165478358	"-"	2888
"ENSG00000163293"	"NIPAL1"	"4"	47916159	48042188	"+"	101927157
"ENSG00000163293"	"NIPAL1"	"4"	47916159	48042188	"+"	152519
"ENSG00000147650"	"LRP12"	"8"	105501459	105601252	"-"	29967
"ENSG00000171988"	"JMJD1C"	"10"	64926981	65225722	"-"	221037
"ENSG00000048140"	"TSPAN17"	"5"	176074388	176086058	"+"	26262
"ENSG00000120899"	"PTK2B"	"8"	27168999	27316903	"+"	2185
"ENSG00000161270"	"NPHS1"	"19"	36316866	36360189	"-"	4868
"ENSG00000126231"	"PROZ"	"13"	113812968	113826694	"+"	8858
"ENSG00000171604"	"CXXC5"	"5"	139026884	139063467	"+"	51523
"ENSG00000178718"	"RPP25"	"15"	75246757	75249805	"-"	54913
"ENSG00000171631"	"P2RY6"	"11"	72975550	73009662	"+"	5031
"ENSG00000185222"	"WBP5"	"X"	102611373	102613397	"+"	51186
"ENSG00000100664"	"EIF5"	"14"	103799881	103811362	"+"	1983
"ENSG00000105583"	"WDR83OS"	"19"	12778885	12782170	"-"	51398
"ENSG00000180875"	"GREM2"	"1"	240652873	240775449	"-"	64388
"ENSG00000225824"	"HLA-DQB1"	"HSCHR6_MHC_MANN"	32779140	32788434	"-"	101060835
"ENSG00000225824"	"HLA-DQB1"	"HSCHR6_MHC_MANN"	32779140	32788434	"-"	3119
"ENSG00000149089"	"APIP"	"11"	34874641	34938046	"-"	51074
"ENSG00000198668"	"CALM1"	"14"	90862846	90874605	"+"	808
"ENSG00000198668"	"CALM1"	"14"	90862846	90874605	"+"	805
"ENSG00000198668"	"CALM1"	"14"	90862846	90874605	"+"	801
"ENSG00000009335"	"UBE3C"	"7"	156931607	157062066	"+"	9690
"ENSG00000159958"	"TNFRSF13C"	"22"	42321045	42322822	"-"	115650
"ENSG00000163938"	"GNL3"	"3"	52715172	52728508	"+"	100113381
"ENSG00000163938"	"GNL3"	"3"	52715172	52728508	"+"	26354
"ENSG00000049245"	"VAMP3"	"1"	7831329	7841492	"+"	9341
"ENSG00000169946"	"ZFPM2"	"8"	106330920	106816760	"+"	23414
"ENSG00000092931"	"MFSD11"	"17"	74731947	74777531	"+"	79157
"ENSG00000231823"	"HLA-DQA2"	"HSCHR6_MHC_MANN"	32862880	32868441	"+"	3118
"ENSG00000168530"	"MYL1"	"2"	211154874	211179914	"-"	4632
"ENSG00000047932"	"GOPC"	"6"	117639374	117923691	"-"	57120
"ENSG00000198515"	"CNGA1"	"4"	47937994	48018689	"-"	1259
"ENSG00000131400"	"NAPSA"	"19"	50861734	50869087	"-"	9476
"ENSG00000198794"	"SCAMP5"	"15"	75249560	75313837	"+"	192683
"ENSG00000205426"	"KRT81"	"12"	52679697	52685318	"-"	3887
"ENSG00000229493"	"HLA-DQB2"	"HSCHR6_MHC_MANN"	32877673	32885131	"-"	3120
"ENSG00000095059"	"DHPS"	"19"	12786531	12792716	"-"	1725
"ENSG00000100162"	"CENPM"	"22"	42334725	42343168	"-"	79019
"ENSG00000135697"	"BCMO1"	"16"	81272053	81324747	"+"	53630
"ENSG00000145545"	"SRD5A1"	"5"	6633456	6669675	"+"	6715
"ENSG00000132912"	"DCTN4"	"5"	150088002	150138671	"-"	51164
"ENSG00000126860"	"EVI2A"	"17"	29644578	29648902	"-"	2123
"ENSG00000064687"	"ABCA7"	"19"	1040102	1065571	"+"	10347
"ENSG00000049246"	"PER3"	"1"	7844380	7905237	"+"	8863
"ENSG00000234343"	"NEU1"	"HSCHR6_MHC_DBB"	31807625	31812872	"-"	4758
"ENSG00000183955"	"SETD8"	"12"	123868320	123893905	"+"	387893
"ENSG00000166681"	"NGFRAP1"	"X"	102631268	102633005	"+"	27018
"ENSG00000082438"	"COBLL1"	"2"	165510134	165700189	"-"	22837
"ENSG00000206235"	"TAP2"	"HSCHR6_MHC_MANN"	32943409	32960357	"-"	6891
"ENSG00000261609"	"GAN"	"16"	81348557	81424489	"+"	8139
"ENSG00000113763"	"UNC5A"	"5"	176237478	176307897	"+"	90249
"ENSG00000110435"	"PDHX"	"11"	34937376	35042138	"+"	8050
"ENSG00000121542"	"SEC22A"	"3"	122920774	122992977	"+"	26984
"ENSG00000122417"	"ODF2L"	"1"	86814344	86862023	"-"	57489
"ENSG00000150977"	"RILPL2"	"12"	123899936	123921264	"-"	196383
"ENSG00000084636"	"COL16A1"	"1"	32117848	32169920	"-"	1307
"ENSG00000172476"	"RAB40A"	"X"	102754678	102774417	"-"	142684
"ENSG00000129680"	"MAP7D3"	"X"	135295381	135338641	"-"	79649
"ENSG00000198001"	"IRAK4"	"12"	44152747	44183346	"+"	51135
"ENSG00000126226"	"PCID2"	"13"	113831891	113863029	"-"	55795
"ENSG00000219607"	"PPP1R3G"	"6"	5085720	5087455	"+"	648791
"ENSG00000070087"	"PFN2"	"3"	149682691	149768575	"-"	5217
"ENSG00000134363"	"FST"	"5"	52776239	52782964	"+"	10468
"ENSG00000146005"	"PSD2"	"5"	139175406	139224051	"+"	84249
"ENSG00000182901"	"RGS7"	"1"	240931554	241520530	"-"	6000
"ENSG00000184209"	"SNRNP35"	"12"	123942188	123957701	"+"	11066
"ENSG00000198846"	"TOX"	"8"	59717977	60031767	"-"	9760
"ENSG00000138621"	"PPCDC"	"15"	75315896	75409803	"+"	60490
"ENSG00000105793"	"GTPBP10"	"7"	89964537	90020769	"+"	101927446
"ENSG00000105793"	"GTPBP10"	"7"	89964537	90020769	"+"	85865
"ENSG00000152953"	"STK32B"	"4"	5053169	5502725	"+"	55351
